,X,Y,Z
353,5.068,38.0,0.19882308544857347
354,5.506,38.0,0.18744175314589742
355,5.944,38.0,0.17309957732743886
356,6.382,38.0,0.1516877552935037
357,6.82,38.0,0.1329345513965053
358,7.258,38.0,0.1154511475262553
359,7.696,38.0,0.09766463987697144
360,0.25,40.0,0.0027772987086974133
361,0.688,40.0,0.02199509611937916
362,1.126,40.0,0.043865020811350026
363,1.564,40.0,0.06770625590520957
364,2.002,40.0,0.09478024448842799
365,2.44,40.0,0.11970358308208366
366,2.878,40.0,0.1473610472355429
367,3.316,40.0,0.16926055901425613
368,3.754,40.0,0.1843301983507559
369,4.192,40.0,0.19002526711952275
370,4.63,40.0,0.1908482291230198
371,5.068,40.0,0.18349635103570522
372,5.506,40.0,0.17427471187207635
373,5.944,40.0,0.15959960209423613
374,6.382,40.0,0.1439354871048872
375,6.82,40.0,0.12557413720694305
376,7.258,40.0,0.10839747741083619
377,7.696,40.0,0.09371484538119546
378,0.25,42.0,0.034195634152139685
379,0.688,42.0,0.027883569680761534
380,1.126,42.0,0.026363273766809407
381,1.564,42.0,0.0352126586820943
382,2.002,42.0,0.056358045705954166
383,2.44,42.0,0.08280809820246313
384,2.878,42.0,0.11631922624452415
385,3.316,42.0,0.14715251673876303
386,3.754,42.0,0.1711814179760213
387,4.192,42.0,0.18935053151757836
388,4.63,42.0,0.1957068848688257
389,5.068,42.0,0.19053457130865672
390,5.506,42.0,0.17653633979514693
391,5.944,42.0,0.15849523647506938
392,6.382,42.0,0.13785892633109095
393,6.82,42.0,0.11180840207542866
394,7.258,42.0,0.0887094289158886
395,7.696,42.0,0.0688911956718786
396,0.25,44.0,0.05826062110479561
397,0.688,44.0,0.0625624964206883
398,1.126,44.0,0.06810314634320377
399,1.564,44.0,0.0751162243912186
400,2.002,44.0,0.0861812556517634
401,2.44,44.0,0.10170424846657936
402,2.878,44.0,0.1199612171121492
403,3.316,44.0,0.13593160296984103
