,X,Y,Z
735,6.82,90.0,0.1333529811762593
736,0.25,92.0,0.06774423010188378
737,0.688,92.0,0.0844879416955581
738,1.126,92.0,0.11290772345247682
739,1.564,92.0,0.15275911305710832
740,2.002,92.0,0.19382573842514833
741,2.44,92.0,0.2290583861795586
742,2.878,92.0,0.25584495309894967
743,3.316,92.0,0.26507121978716286
744,3.754,92.0,0.2583263334591605
745,4.192,92.0,0.24488347805351665
746,4.63,92.0,0.22297382189496034
747,5.068,92.0,0.1973803133854473
748,5.506,92.0,0.17741013550988188
749,5.944,92.0,0.15588995731556948
750,6.382,92.0,0.1365662675903771
751,6.82,92.0,0.1229520010286268
752,0.25,94.0,0.032338168442484355
753,0.688,94.0,0.045668282608094656
754,1.126,94.0,0.07186565584008654
755,1.564,94.0,0.10749854327840229
756,2.002,94.0,0.1493299487971138
757,2.44,94.0,0.1846915005018431
758,2.878,94.0,0.20976987378177334
759,3.316,94.0,0.2141312739167358
760,3.754,94.0,0.20388788111007666
761,4.192,94.0,0.18527558864795224
762,4.63,94.0,0.1647381772243411
763,5.068,94.0,0.15371953280496703
764,5.506,94.0,0.14849754551151026
765,5.944,94.0,0.14990201969967604
766,6.382,94.0,0.15706989472102986
767,6.82,94.0,0.16240291833933712
768,0.25,96.0,0.03673193534127534
769,0.688,96.0,0.05439098415488168
770,1.126,96.0,0.08114789441898847
771,1.564,96.0,0.11573156170098806
772,2.002,96.0,0.15369526412518442
773,2.44,96.0,0.18208761635212733
774,2.878,96.0,0.198738549548852
775,3.316,96.0,0.2017317330919272
776,3.754,96.0,0.19210617770194457
777,4.192,96.0,0.18292596089480279
778,4.63,96.0,0.17115078029684203
779,5.068,96.0,0.15871710049050683
780,5.506,96.0,0.15248390301533934
781,5.944,96.0,0.14829269234784956
782,6.382,96.0,0.14396792989888255
783,6.82,96.0,0.13961433523294148
784,0.25,98.0,0.08375359459434262
785,0.688,98.0,0.10303037374451574
786,1.126,98.0,0.13057870616451933
787,1.564,98.0,0.16902124761862708
788,2.002,98.0,0.20577592987976562
789,2.44,98.0,0.23202573717082592
790,2.878,98.0,0.2441247619896449
791,3.316,98.0,0.2461071483361345
792,3.754,98.0,0.2377233742442292
793,4.192,98.0,0.21694765950249906
794,4.63,98.0,0.19779471760595296
795,5.068,98.0,0.18176870000500972
796,5.506,98.0,0.17279517652145845
797,5.944,98.0,0.16562239878373308
798,6.382,98.0,0.15976587067814416
799,6.82,98.0,0.15458041251972424
