,X,Y,Z
728,3.754,90.0,0.14588194127635007
729,4.192,90.0,0.167563307250432
730,4.63,90.0,0.17504419834301524
731,5.068,90.0,0.17314944155225837
732,5.506,90.0,0.15708786083893572
733,5.944,90.0,0.1384393942870746
734,6.382,90.0,0.11490185046467145
735,6.82,90.0,0.09050717725410931
736,0.25,92.0,-0.00019198609759864122
737,0.688,92.0,0.0012472457389296264
738,1.126,92.0,0.009942781575261966
739,1.564,92.0,0.03369862041061418
740,2.002,92.0,0.06899997927611304
741,2.44,92.0,0.10782057732851738
742,2.878,92.0,0.15461749387237483
743,3.316,92.0,0.1958648375730309
744,3.754,92.0,0.22714002981902964
745,4.192,92.0,0.24531685995435723
746,4.63,92.0,0.24797054016292175
747,5.068,92.0,0.23583349695790828
748,5.506,92.0,0.20934287694406623
749,5.944,92.0,0.17422385747871155
750,6.382,92.0,0.12741086236970772
751,6.82,92.0,0.08073398123266387
752,0.25,94.0,-0.021074006805811635
753,0.688,94.0,-0.02766512799933829
754,1.126,94.0,-0.027334347173104588
755,1.564,94.0,-0.008557214643777185
756,2.002,94.0,0.022709580542840873
757,2.44,94.0,0.062288574283151245
758,2.878,94.0,0.10914151788065307
759,3.316,94.0,0.14928711488112567
760,3.754,94.0,0.17633828259999493
761,4.192,94.0,0.19131013358293564
762,4.63,94.0,0.1905527325159402
763,5.068,94.0,0.174840370734724
764,5.506,94.0,0.15126906207921514
765,5.944,94.0,0.12469509384006075
766,6.382,94.0,0.09761744975680299
767,6.82,94.0,0.07793600613322735
768,0.25,96.0,-0.005035884551615963
769,0.688,96.0,-0.012385975970544444
770,1.126,96.0,-0.013765251325769274
771,1.564,96.0,0.0009114431936176455
772,2.002,96.0,0.025523892055232044
773,2.44,96.0,0.059934067455641726
774,2.878,96.0,0.09606619987690365
775,3.316,96.0,0.1302190780133183
776,3.754,96.0,0.15087065113134926
777,4.192,96.0,0.16403944759606154
778,4.63,96.0,0.1702036707915563
779,5.068,96.0,0.16169498128324003
780,5.506,96.0,0.14302124092828705
781,5.944,96.0,0.11906653284140896
782,6.382,96.0,0.09477059581230944
783,6.82,96.0,0.07229986914331966
784,0.25,98.0,-0.003732859728618526
785,0.688,98.0,0.0014237375154428642
786,1.126,98.0,0.0123180444287595
787,1.564,98.0,0.04256356066540482
788,2.002,98.0,0.08049404963779068
789,2.44,98.0,0.12271446570837803
790,2.878,98.0,0.16560603848770555
791,3.316,98.0,0.19856565305752405
792,3.754,98.0,0.21779871292418224
793,4.192,98.0,0.2194962323256872
794,4.63,98.0,0.20841909895034094
795,5.068,98.0,0.18629678510900893
796,5.506,98.0,0.15783572520477976
797,5.944,98.0,0.1258573703817482
798,6.382,98.0,0.0876916436250029
799,6.82,98.0,0.05392107152733251
