,time,HRF
10528,10.528,0.02362320279280214
10529,10.529,0.02360625689376016
10530,10.53,0.023589319689127752
10531,10.531,0.023572391178181232
10532,10.532,0.023555471360191094
10533,10.533,0.023538560234431356
10534,10.534,0.02352165780016082
10535,10.535,0.02350476405663906
10536,10.536,0.023487879003124906
10537,10.537,0.02347100263886421
10538,10.538,0.023454134963103786
10539,10.539,0.0234372759750864
10540,10.540000000000001,0.02342042567404389
10541,10.541,0.02340358405921736
10542,10.542,0.023386751129827174
10543,10.543000000000001,0.023369926885100808
10544,10.544,0.023353111324254182
10545,10.545,0.023336304446501276
10546,10.546,0.02331950625105331
10547,10.547,0.0233027167371153
10548,10.548,0.023285935903888444
10549,10.549,0.02326916375057043
10550,10.55,0.023252400276349346
10551,10.551,0.02323564548041482
10552,10.552,0.023218899361951047
10553,10.553,0.023202161920135654
10554,10.554,0.02318543315413943
10555,10.555,0.02316871306313945
10556,10.556000000000001,0.023152001646294853
10557,10.557,0.023135298902768147
10558,10.558,0.02311860483171561
10559,10.559000000000001,0.02310191943229069
10560,10.56,0.02308524270363768
10561,10.561,0.023068574644904444
10562,10.562,0.023051915255228362
10563,10.563,0.023035264533742137
10564,10.564,0.023018622479576766
10565,10.565,0.02300198909185589
10566,10.566,0.022985364369704483
10567,10.567,0.022968748312237157
10568,10.568,0.022952140918566233
10569,10.569,0.02293554218780163
10570,10.57,0.022918952119045717
10571,10.571,0.02290237071139864
10572,10.572000000000001,0.02288579796395378
10573,10.573,0.02286923387580403
10574,10.574,0.022852678446035272
10575,10.575000000000001,0.022836131673727438
10576,10.576,0.02281959355796345
10577,10.577,0.022803064097812555
10578,10.578,0.022786543292344447
10579,10.579,0.022770031140625313
10580,10.58,0.022753527641713463
10581,10.581,0.022737032794667687
10582,10.582,0.022720546598539722
10583,10.583,0.02270406905237436
10584,10.584,0.02268760015521515
10585,10.585,0.0226711399061064
10586,10.586,0.022654688304075684
10587,10.587,0.022638245348159496
10588,10.588000000000001,0.022621811037380604
10589,10.589,0.02260538537076204
10590,10.59,0.022588968347322477
10591,10.591000000000001,0.022572559966074022
10592,10.592,0.02255616022602592
10593,10.593,0.022539769126181393
10594,10.594,0.022523386665549153
10595,10.595,0.02250701284311383
10596,10.596,0.0224906476578777
10597,10.597,0.022474291108821976
10598,10.598,0.02245794319493385
10599,10.599,0.02244160391519136
10600,10.6,0.022425273268574193
10601,10.601,0.022408951254046447
10602,10.602,0.022392637870583283
10603,10.603,0.022376333117139227
10604,10.604000000000001,0.022360036992678415
10605,10.605,0.022343749496154298
10606,10.606,0.022327470626517285
10607,10.607000000000001,0.022311200382710592
10608,10.608,0.02229493876368007
10609,10.609,0.02227868576836082
10610,10.61,0.022262441395688046
10611,10.611,0.022246205644592877
10612,10.612,0.022229978513995757
10613,10.613,0.022213760002820396
10614,10.614,0.022197550109984587
10615,10.615,0.022181348834398647
10616,10.616,0.02216515617497538
10617,10.617,0.02214897213061816
10618,10.618,0.022132796700223358
10619,10.619,0.022116629882694628
10620,10.620000000000001,0.02210047167691664
10621,10.621,0.02208432208178444
10622,10.622,0.022068181096177704
10623,10.623000000000001,0.022052048718978198
10624,10.624,0.02203592494906178
10625,10.625,0.022019809785298633
10626,10.626,0.022003703226558376
10627,10.627,0.02198760527170244
10628,10.628,0.021971515919595782
10629,10.629,0.021955435169086775
10630,10.63,0.021939363019031485
10631,10.631,0.021923299468277008
10632,10.632,0.021907244515665853
10633,10.633000000000001,0.021891198160034975
10634,10.634,0.02187516040022702
10635,10.635,0.021859131235064562
10636,10.636000000000001,0.021843110663381432
10637,10.637,0.02182709868399558
10638,10.638,0.021811095295730828
10639,10.639,0.02179510049740074
10640,10.64,0.021779114287816342
10641,10.641,0.021763136665783465
10642,10.642,0.02174716763010586
10643,10.643,0.021731207179585703
10644,10.644,0.021715255313013333
10645,10.645,0.021699312029181936
10646,10.646,0.02168337732688251
10647,10.647,0.021667451204893037
10648,10.648,0.021651533661994963
10649,10.649000000000001,0.021635624696963562
10650,10.65,0.021619724308569906
10651,10.651,0.021603832495581725
10652,10.652000000000001,0.021587949256763165
10653,10.653,0.021572074590873336
10654,10.654,0.02155620849666642
10655,10.655,0.021540350972895514
10656,10.656,0.02152450201830858
10657,10.657,0.02150866163164826
10658,10.658,0.02149282981165294
10659,10.659,0.02147700655706482
10660,10.66,0.02146119186660794
10661,10.661,0.021445385739015724
10662,10.662,0.02142958817301157
10663,10.663,0.0214137991673132
10664,10.664,0.021398018720639803
10665,10.665000000000001,0.021382246831702582
10666,10.666,0.0213664834992116
10667,10.667,0.02135072872187164
10668,10.668000000000001,0.021334982498381807
10669,10.669,0.021319244827440385
10670,10.67,0.02130351570774053
10671,10.671,0.021287795137970484
10672,10.672,0.02127208311682036
10673,10.673,0.021256379642965104
10674,10.674,0.02124068471508532
10675,10.675,0.021224998331859035
10676,10.676,0.021209320491948132
10677,10.677,0.021193651194024513
10678,10.678,0.021177990436751625
10679,10.679,0.021162338218784146
10680,10.68,0.021146694538778613
10681,10.681000000000001,0.02113105939538876
10682,10.682,0.021115432787259827
10683,10.683,0.021099814713033446
10684,10.684000000000001,0.021084205171352618
10685,10.685,0.02106860416084855
10686,10.686,0.021053011680158922
10687,10.687,0.021037427727907898
10688,10.688,0.021021852302720915
10689,10.689,0.0210062854032211
10690,10.69,0.020990727028022772
10691,10.691,0.02097517717574224
10692,10.692,0.020959635844987057
10693,10.693,0.02094410303435993
10694,10.694,0.020928578742465995
10695,10.695,0.020913062967905807
10696,10.696,0.02089755570927101
10697,10.697000000000001,0.020882056965151614
10698,10.698,0.020866566734137486
10699,10.699,0.02085108501481124
10700,10.700000000000001,0.020835611805749926
10701,10.701,0.020820147105532077
10702,10.702,0.020804690912729552
10703,10.703,0.020789243225911462
10704,10.704,0.02077380404364025
10705,10.705,0.020758373364479582
10706,10.706,0.020742951186986967
10707,10.707,0.02072753750971355
10708,10.708,0.020712132331212094
10709,10.709,0.02069673565002625
10710,10.71,0.020681347464701724
10711,10.711,0.020665967773780304
10712,10.712,0.020650596575790905
10713,10.713000000000001,0.020635233869268913
10714,10.714,0.020619879652743176
10715,10.715,0.020604533924732216
10716,10.716000000000001,0.020589196683765288
10717,10.717,0.020573867928356006
10718,10.718,0.020558547657018648
10719,10.719,0.02054323586825895
10720,10.72,0.02052793256059132
10721,10.721,0.020512637732510778
10722,10.722,0.02049735138252129
10723,10.723,0.020482073509116735
10724,10.724,0.02046680411079214
10725,10.725,0.020451543186030176
10726,10.726,0.020436290733320917
10727,10.727,0.020421046751141383
10728,10.728,0.0204058112379732
10729,10.729000000000001,0.02039058419228583
10730,10.73,0.02037536561255337
10731,10.731,0.020360155497241704
10732,10.732000000000001,0.020344953844815567
10733,10.733,0.020329760653734028
10734,10.734,0.02031457592244993
10735,10.735,0.02029939964942115
10736,10.736,0.020284231833094853
10737,10.737,0.020269072471914864
10738,10.738,0.02025392156432827
10739,10.739,0.020238779108766432
10740,10.74,0.020223645103670352
10741,10.741,0.020208519547470476
10742,10.742,0.020193402438592595
10743,10.743,0.020178293775463447
10744,10.744,0.020163193556504783
10745,10.745000000000001,0.02014810178012954
10746,10.746,0.020133018444756443
10747,10.747,0.02011794354879503
10748,10.748000000000001,0.020102877090651596
10749,10.749,0.020087819068731264
10750,10.75,0.020072769481430816
10751,10.751,0.02005772832715083
10752,10.752,0.020042695604283508
10753,10.753,0.020027671311217056
10754,10.754,0.020012655446337006
10755,10.755,0.01999764800803247
10756,10.756,0.01998264899467524
10757,10.757,0.019967658404643956
10758,10.758000000000001,0.019952676236313437
10759,10.759,0.019937702488048936
10760,10.76,0.01992273715821965
10761,10.761000000000001,0.01990778024518554
10762,10.762,0.019892831747307865
10763,10.763,0.019877891662940243
10764,10.764,0.019862959990434862
10765,10.765,0.019848036728137553
10766,10.766,0.01983312187439984
10767,10.767,0.01981821542756014
10768,10.768,0.019803317385958242
10769,10.769,0.019788427747925514
10770,10.77,0.019773546511797736
10771,10.771,0.01975867367590174
10772,10.772,0.019743809238563847
10773,10.773,0.01972895319810048
10774,10.774000000000001,0.019714105552837164
10775,10.775,0.019699266301085445
10776,10.776,0.01968443544115421
10777,10.777000000000001,0.019669612971355915
10778,10.778,0.019654798889996095
10779,10.779,0.019639993195369937
10780,10.78,0.019625195885784003
10781,10.781,0.019610406959527045
10782,10.782,0.019595626414892736
10783,10.783,0.019580854250168773
10784,10.784,0.01956609046364134
10785,10.785,0.01955133505359155
10786,10.786,0.01953658801829751
10787,10.787,0.019521849356033124
10788,10.788,0.019507119065073047
10789,10.789,0.019492397143682092
10790,10.790000000000001,0.019477683590129892
10791,10.791,0.019462978402673033
10792,10.792,0.01944828157957738
10793,10.793000000000001,0.019433593119090268
10794,10.794,0.019418913019469432
10795,10.795,0.019404241278959976
10796,10.796,0.019389577895809588
10797,10.797,0.019374922868262225
10798,10.798,0.01936027619455303
10799,10.799,0.01934563787292145
10800,10.8,0.019331007901600025
10801,10.801,0.019316386278813602
10802,10.802,0.019301773002794665
10803,10.803,0.019287168071763585
10804,10.804,0.01927257148393651
10805,10.805,0.019257983237534814
10806,10.806000000000001,0.019243403330769317
10807,10.807,0.01922883176185373
10808,10.808,0.019214268528989158
10809,10.809000000000001,0.01919971363038464
10810,10.81,0.01918516706423814
10811,10.811,0.019170628828748693
10812,10.812,0.019156098922108924
10813,10.813,0.019141577342508247
10814,10.814,0.019127064088139325
10815,10.815,0.019112559157183052
10816,10.816,0.019098062547822984
10817,10.817,0.01908357425823682
10818,10.818,0.01906909428659643
10819,10.819,0.019054622631080483
10820,10.82,0.01904015928985637
10821,10.821,0.019025704261082348
10822,10.822000000000001,0.01901125754293168
10823,10.823,0.018996819133557715
10824,10.824,0.018982389031117375
10825,10.825000000000001,0.01896796723376691
10826,10.826,0.018953553739654166
10827,10.827,0.018939148546926375
10828,10.828,0.018924751653728082
10829,10.829,0.018910363058199535
10830,10.83,0.01889598275847931
10831,10.831,0.01888161075270105
10832,10.832,0.018867247038999425
10833,10.833,0.01885289161549757
10834,10.834,0.01883854448032781
10835,10.835,0.01882420563160839
10836,10.836,0.01880987506745787
10837,10.837,0.01879555278599537
10838,10.838000000000001,0.01878123878533217
10839,10.839,0.01876693306358023
10840,10.84,0.018752635618844066
10841,10.841000000000001,0.01873834644923137
10842,10.842,0.018724065552837565
10843,10.843,0.018709792927769576
10844,10.844,0.018695528572111854
10845,10.845,0.018681272483964242
10846,10.846,0.0186670246614114
10847,10.847,0.018652785102543295
10848,10.848,0.018638553805440043
10849,10.849,0.018624330768180673
10850,10.85,0.018610115988844222
10851,10.851,0.018595909465506905
10852,10.852,0.018581711196233416
10853,10.853,0.01856752117909734
10854,10.854000000000001,0.018553339412158785
10855,10.855,0.018539165893484612
10856,10.856,0.018525000621131823
10857,10.857000000000001,0.01851084359315648
10858,10.858,0.018496694807608707
10859,10.859,0.01848255426254499
10860,10.86,0.018468421956007407
10861,10.861,0.01845429788604267
10862,10.862,0.01844018205069011
10863,10.863,0.018426074447991627
10864,10.864,0.01841197507597951
10865,10.865,0.018397883932685856
10866,10.866,0.018383801016143366
10867,10.867,0.018369726324374076
10868,10.868,0.018355659855407176
10869,10.869,0.018341601607258146
10870,10.870000000000001,0.018327551577950598
10871,10.871,0.01831350976549675
10872,10.872,0.01829947616790502
10873,10.873000000000001,0.018285450783191652
10874,10.874,0.018271433609355504
10875,10.875,0.018257424644407175
10876,10.876,0.018243423886341027
10877,10.877,0.018229431333161204
10878,10.878,0.01821544698285717
10879,10.879,0.018201470833423543
10880,10.88,0.01818750288284666
10881,10.881,0.018173543129117054
10882,10.882,0.01815959157021405
10883,10.883000000000001,0.018145648204121113
10884,10.884,0.018131713028814243
10885,10.885,0.018117786042269008
10886,10.886000000000001,0.018103867242456773
10887,10.887,0.01808995662734769
10888,10.888,0.018076054194908337
10889,10.889,0.018062159943099804
10890,10.89,0.018048273869884685
10891,10.891,0.01803439597322105
10892,10.892,0.018020526251066035
10893,10.893,0.018006664701365725
10894,10.894,0.017992811322075693
10895,10.895,0.01797896611113794
10896,10.896,0.017965129066502532
10897,10.897,0.017951300186104958
10898,10.898,0.017937479467885646
10899,10.899000000000001,0.017923666909781182
10900,10.9,0.017909862509722856
10901,10.901,0.017896066265639315
10902,10.902000000000001,0.017882278175461397
10903,10.903,0.017868498237110723
10904,10.904,0.01785472644851247
10905,10.905,0.017840962807581396
10906,10.906,0.017827207312237192
10907,10.907,0.017813459960391218
10908,10.908,0.017799720749954732
10909,10.909,0.017785989678837707
10910,10.91,0.017772266744942877
10911,10.911,0.017758551946173488
10912,10.912,0.017744845280430164
10913,10.913,0.017731146745609862
10914,10.914,0.017717456339607432
10915,10.915000000000001,0.017703774060314818
10916,10.916,0.017690099905618515
10917,10.917,0.017676433873408833
10918,10.918000000000001,0.017662775961564403
10919,10.919,0.017649126167975492
10920,10.92,0.017635484490510035
10921,10.921,0.01762185092704812
10922,10.922,0.01760822547546316
10923,10.923,0.017594608133627017
10924,10.924,0.01758099889940361
10925,10.925,0.01756739777065905
10926,10.926,0.017553804745258358
10927,10.927,0.017540219821055532
10928,10.928,0.017526642995913593
10929,10.929,0.017513074267684642
10930,10.93,0.017499513634217832
10931,10.931000000000001,0.01748596109336827
10932,10.932,0.017472416642976125
10933,10.933,0.017458880280890765
10934,10.934000000000001,0.017445352004951113
10935,10.935,0.01743183181299157
10936,10.936,0.017418319702856143
10937,10.937,0.01740481567237361
10938,10.938,0.017391319719373976
10939,10.939,0.017377831841688618
10940,10.94,0.01736435203714136
10941,10.941,0.017350880303553737
10942,10.942,0.017337416638749808
10943,10.943,0.01732396104054535
10944,10.944,0.017310513506755994
10945,10.945,0.017297074035193257
10946,10.946,0.017283642623670215
10947,10.947000000000001,0.017270219269991845
10948,10.948,0.01725680397196531
10949,10.949,0.017243396727391173
10950,10.950000000000001,0.017229997534072495
10951,10.951,0.01721660638980294
10952,10.952,0.01720322329237691
10953,10.953,0.017189848239592985
10954,10.954,0.01717648122923321
10955,10.955,0.017163122259089857
10956,10.956,0.017149771326944823
10957,10.957,0.017136428430584973
10958,10.958,0.017123093567785148
10959,10.959,0.0171097667363246
10960,10.96,0.01709644793397913
10961,10.961,0.017083137158517822
10962,10.962,0.01706983440771333
10963,10.963000000000001,0.01705653967933141
10964,10.964,0.0170432529711388
10965,10.965,0.017029974280895192
10966,10.966000000000001,0.017016703606361497
10967,10.967,0.017003440945295406
10968,10.968,0.016990186295451324
10969,10.969,0.01697693965458142
10970,10.97,0.016963701020436154
10971,10.971,0.016950470390764735
10972,10.972,0.016937247763309012
10973,10.973,0.016924033135812654
10974,10.974,0.016910826506015785
10975,10.975,0.01689762787165758
10976,10.976,0.016884437230471647
10977,10.977,0.016871254580190845
10978,10.978,0.01685807991854686
10979,10.979000000000001,0.016844913243265563
10980,10.98,0.01683175455207556
10981,10.981,0.016818603842696508
10982,10.982000000000001,0.01680546111285207
10983,10.983,0.016792326360260346
10984,10.984,0.01677919958263645
10985,10.985,0.016766080777692226
10986,10.986,0.016752969943141627
10987,10.987,0.016739867076693178
10988,10.988,0.016726772176051254
10989,10.989,0.016713685238922915
10990,10.99,0.016700606263008108
10991,10.991,0.016687535246003984
10992,10.992,0.016674472185609857
10993,10.993,0.01666141707952194
10994,10.994,0.016648369925428393
10995,10.995000000000001,0.01663533072102262
10996,10.996,0.01662229946399076
10997,10.997,0.01660927615201754
10998,10.998000000000001,0.01659626078278584
10999,10.999,0.016583253353977163
11000,11.0,0.0165702538632686
11001,11.001,0.016557262308335995
11002,11.002,0.016544278686852848
11003,11.003,0.016531302996492598
11004,11.004,0.01651833523492012
11005,11.005,0.01650537539980573
11006,11.006,0.01649242348881126
11007,11.007,0.01647947949960116
11008,11.008000000000001,0.01646654342983281
11009,11.009,0.01645361527716283
11010,11.01,0.016440695039250112
11011,11.011000000000001,0.01642778271374357
11012,11.012,0.01641487829829588
11013,11.013,0.01640198179055602
11014,11.014,0.016389093188166063
11015,11.015,0.016376212488772104
11016,11.016,0.016363339690018935
11017,11.017,0.01635047478953961
11018,11.018,0.016337617784975927
11019,11.019,0.016324768673961248
11020,11.02,0.016311927454124776
11021,11.021,0.01629909412310359
11022,11.022,0.01628626867851961
11023,11.023,0.016273451118001256
11024,11.024000000000001,0.01626064143916973
11025,11.025,0.016247839639650832
11026,11.026,0.016235045717057944
11027,11.027000000000001,0.01622225966901321
11028,11.028,0.01620948149312713
11029,11.029,0.016196711187013994
11030,11.03,0.01618394874828521
11031,11.031,0.016171194174547213
11032,11.032,0.01615844746340685
11033,11.033,0.016145708612464747
11034,11.034,0.01613297761932564
11035,11.035,0.016120254481591035
11036,11.036,0.01610753919685098
11037,11.037,0.016094831762706582
11038,11.038,0.01608213217674765
11039,11.039,0.016069440436566662
11040,11.040000000000001,0.016056756539750344
11041,11.041,0.01604408048388512
11042,11.042,0.016031412266555668
11043,11.043000000000001,0.01601875188534517
11044,11.044,0.01600609933783143
11045,11.045,0.0159934546215923
11046,11.046,0.01598081773420646
11047,11.047,0.01596818867324203
11048,11.048,0.015955567436276786
11049,11.049,0.01594295402087279
11050,11.05,0.015930348424602336
11051,11.051,0.015917750645030083
11052,11.052,0.015905160679714397
11053,11.053,0.015892578526222497
11054,11.054,0.01588000418210827
11055,11.055,0.01586743764492942
11056,11.056000000000001,0.015854878912239686
11057,11.057,0.01584232798159339
11058,11.058,0.01582978485054133
11059,11.059000000000001,0.015817249516629536
11060,11.06,0.015804721977402996
11061,11.061,0.015792202230409672
11062,11.062,0.01577969027319
11063,11.063,0.015767186103282177
11064,11.064,0.015754689718223837
11065,11.065,0.01574220111555427
11066,11.066,0.015729720292805435
11067,11.067,0.015717247247506446
11068,11.068,0.01570478197719113
11069,11.069,0.01569232447938493
11070,11.07,0.015679874751612546
11071,11.071,0.015667432791399476
11072,11.072000000000001,0.015654998596265627
11073,11.073,0.01564257216373322
11074,11.074,0.01563015349131664
11075,11.075000000000001,0.01561774257653241
11076,11.076,0.015605339416894189
11077,11.077,0.01559294400991248
11078,11.078,0.01558055635309815
11079,11.079,0.015568176443957676
11080,11.08,0.01555580427999823
11081,11.081,0.015543439858721284
11082,11.082,0.015531083177627946
11083,11.083,0.015518734234218696
11084,11.084,0.015506393025990219
11085,11.085,0.015494059550440715
11086,11.086,0.015481733805059798
11087,11.087,0.015469415787342575
11088,11.088000000000001,0.01545710549477657
11089,11.089,0.015444802924852178
11090,11.09,0.015432508075051754
11091,11.091000000000001,0.015420220942857298
11092,11.092,0.015407941525757547
11093,11.093,0.0153956698212272
11094,11.094,0.01538340582674478
11095,11.095,0.015371149539785724
11096,11.096,0.015358900957828108
11097,11.097,0.015346660078341075
11098,11.098,0.015334426898794301
11099,11.099,0.015322201416656526
11100,11.1,0.015309983629395825
11101,11.101,0.015297773534474507
11102,11.102,0.015285571129355795
11103,11.103,0.0152733764115006
11104,11.104000000000001,0.01526118937836762
11105,11.105,0.01524901002741561
11106,11.106,0.015236838356096112
11107,11.107000000000001,0.015224674361865056
11108,11.108,0.015212518042171396
11109,11.109,0.015200369394467205
11110,11.11,0.015188228416196032
11111,11.111,0.015176095104809445
11112,11.112,0.015163969457742099
11113,11.113,0.01515185147244649
11114,11.114,0.015139741146357296
11115,11.115,0.01512763847691097
11116,11.116,0.015115543461546017
11117,11.117,0.015103456097697948
11118,11.118,0.015091376382797412
11119,11.119,0.01507930431427508
11120,11.120000000000001,0.015067239889562828
11121,11.121,0.015055183106084046
11122,11.122,0.015043133961266823
11123,11.123000000000001,0.015031092452534431
11124,11.124,0.015019058577306715
11125,11.125,0.015007032333004896
11126,11.126,0.014995013717048042
11127,11.127,0.014983002726848245
11128,11.128,0.014970999359822993
11129,11.129,0.014959003613386451
11130,11.13,0.0149470154849465
11131,11.131,0.014935034971914916
11132,11.132,0.014923062071696006
11133,11.133000000000001,0.014911096781698135
11134,11.134,0.014899139099322407
11135,11.135,0.014887189021972183
11136,11.136000000000001,0.014875246547047562
11137,11.137,0.01486331167194792
11138,11.138,0.01485138439406636
11139,11.139,0.014839464710804082
11140,11.14,0.014827552619548018
11141,11.141,0.014815648117691158
11142,11.142,0.014803751202625396
11143,11.143,0.014791861871735798
11144,11.144,0.01477998012240998
11145,11.145,0.014768105952034682
11146,11.146,0.014756239357987326
11147,11.147,0.014744380337651533
11148,11.148,0.014732528888407917
11149,11.149000000000001,0.014720685007633634
11150,11.15,0.014708848692702482
11151,11.151,0.014697019940988706
11152,11.152000000000001,0.014685198749868221
11153,11.153,0.014673385116705885
11154,11.154,0.014661579038876086
11155,11.155,0.014649780513743816
11156,11.156,0.014637989538673526
11157,11.157,0.014626206111031475
11158,11.158,0.014614430228178816
11159,11.159,0.014602661887475017
11160,11.16,0.014590901086280856
11161,11.161,0.014579147821953237
11162,11.162,0.014567402091848244
11163,11.163,0.014555663893314676
11164,11.164,0.014543933223711503
11165,11.165000000000001,0.014532210080386828
11166,11.166,0.014520494460686203
11167,11.167,0.014508786361964367
11168,11.168000000000001,0.014497085781558847
11169,11.169,0.014485392716817754
11170,11.17,0.01447370716508215
11171,11.171,0.01446202912369643
11172,11.172,0.014450358589994109
11173,11.173,0.014438695561314267
11174,11.174,0.014427040034993571
11175,11.175,0.014415392008367946
11176,11.176,0.01440375147876795
11177,11.177,0.014392118443522664
11178,11.178,0.014380492899965583
11179,11.179,0.014368874845421114
11180,11.18,0.014357264277215514
11181,11.181000000000001,0.014345661192675916
11182,11.182,0.014334065589124305
11183,11.183,0.014322477463879702
11184,11.184000000000001,0.014310896814265011
11185,11.185,0.014299323637597082
11186,11.186,0.014287757931191988
11187,11.187,0.014276199692364462
11188,11.188,0.014264648918432042
11189,11.189,0.014253105606702513
11190,11.19,0.014241569754485765
11191,11.191,0.014230041359093011
11192,11.192,0.014218520417829165
11193,11.193,0.014207006928002216
11194,11.194,0.014195500886914026
11195,11.195,0.014184002291871329
11196,11.196,0.014172511140171713
11197,11.197000000000001,0.014161027429114957
11198,11.198,0.014149551155999782
11199,11.199,0.014138082318119359
11200,11.200000000000001,0.014126620912777103
11201,11.201,0.014115166937257723
11202,11.202,0.014103720388855738
11203,11.203,0.014092281264864693
11204,11.204,0.014080849562569627
11205,11.205,0.014069425279259588
11206,11.206,0.014058008412220711
11207,11.207,0.014046598958737132
11208,11.208,0.014035196916088784
11209,11.209,0.014023802281562742
11210,11.21,0.014012415052435213
11211,11.211,0.014001035225985173
11212,11.212,0.013989662799489138
11213,11.213000000000001,0.013978297770224133
11214,11.214,0.013966940135462987
11215,11.215,0.013955589892478889
11216,11.216000000000001,0.013944247038543188
11217,11.217,0.013932911570923278
11218,11.218,0.013921583486887162
11219,11.219,0.013910262783705647
11220,11.22,0.013898949458641858
11221,11.221,0.013887643508958812
11222,11.222,0.013876344931920172
11223,11.223,0.01386505372478615
11224,11.224,0.01385376988481485
11225,11.225,0.01384249340926606
11226,11.226,0.01383122429539736
11227,11.227,0.013819962540461283
11228,11.228,0.013808708141713564
11229,11.229000000000001,0.013797461096408142
11230,11.23,0.013786221401788392
11231,11.231,0.013774989055113802
11232,11.232000000000001,0.013763764053625688
11233,11.233,0.013752546394574804
11234,11.234,0.013741336075205696
11235,11.235,0.013730133092759443
11236,11.236,0.01371893744448286
11237,11.237,0.013707749127613746
11238,11.238,0.01369656813939287
11239,11.239,0.01368539447705848
11240,11.24,0.013674228137847287
11241,11.241,0.013663069118998412
11242,11.242,0.01365191741774196
11243,11.243,0.013640773031314075
11244,11.244,0.013629635956941099
11245,11.245000000000001,0.013618506191859916
11246,11.246,0.01360738373329423
11247,11.247,0.013596268578475736
11248,11.248000000000001,0.013585160724624583
11249,11.249,0.01357406016897379
11250,11.25,0.013562966908738771
11251,11.251,0.013551880941148184
11252,11.252,0.013540802263419338
11253,11.253,0.013529730872772072
11254,11.254,0.013518666766427002
11255,11.255,0.013507609941597002
11256,11.256,0.013496560395499315
11257,11.257,0.013485518125348395
11258,11.258000000000001,0.013474483128357822
11259,11.259,0.013463455401738532
11260,11.26,0.013452434942699794
11261,11.261000000000001,0.013441421748452238
11262,11.262,0.013430415816202843
11263,11.263,0.013419417143157818
11264,11.264,0.013408425726523338
11265,11.265,0.01339744156350144
11266,11.266,0.01338646465129611
11267,11.267,0.013375494987106593
11268,11.268,0.01336453256813792
11269,11.269,0.013353577391583339
11270,11.27,0.01334262945464175
11271,11.271,0.013331688754508096
11272,11.272,0.013320755288382963
11273,11.273,0.01330982905345513
11274,11.274000000000001,0.01329891004691667
11275,11.275,0.013287998265960976
11276,11.276,0.013277093707776239
11277,11.277000000000001,0.013266196369552365
11278,11.278,0.013255306248476801
11279,11.279,0.01324442334173377
11280,11.28,0.013233547646512191
11281,11.281,0.013222679159992048
11282,11.282,0.013211817879359626
11283,11.283,0.013200963801789629
11284,11.284,0.013190116924470271
11285,11.285,0.013179277244572806
11286,11.286,0.013168444759280574
11287,11.287,0.013157619465769366
11288,11.288,0.013146801361212507
11289,11.289,0.013135990442781895
11290,11.290000000000001,0.013125186707654866
11291,11.291,0.013114390153001325
11292,11.292,0.013103600775993374
11293,11.293000000000001,0.013092818573795935
11294,11.294,0.013082043543580646
11295,11.295,0.013071275682513702
11296,11.296,0.01306051498776061
11297,11.297,0.01304976145648664
11298,11.298,0.013039015085853945
11299,11.299,0.013028275873023772
11300,11.3,0.013017543815160251
11301,11.301,0.01300681890942162
11302,11.302,0.012996101152967466
11303,11.303,0.012985390542953452
11304,11.304,0.012974687076537494
11305,11.305,0.012963990750875317
11306,11.306000000000001,0.01295330156311991
11307,11.307,0.012942619510423994
11308,11.308,0.012931944589941935
11309,11.309000000000001,0.01292127679882272
11310,11.31,0.01291061613421521
11311,11.311,0.012899962593268961
11312,11.312,0.012889316173131014
11313,11.313,0.012878676870947757
11314,11.314,0.012868044683864764
11315,11.315,0.012857419609024692
11316,11.316,0.012846801643571994
11317,11.317,0.012836190784648926
11318,11.318,0.012825587029393716
11319,11.319,0.012814990374948331
11320,11.32,0.012804400818450933
11321,11.321,0.012793818357037495
11322,11.322000000000001,0.012783242987846092
11323,11.323,0.012772674708011657
11324,11.324,0.012762113514667878
11325,11.325000000000001,0.012751559404947823
11326,11.326,0.01274101237598417
11327,11.327,0.01273047242490725
11328,11.328,0.012719939548847075
11329,11.329,0.012709413744932278
11330,11.33,0.01269889501029246
11331,11.331,0.012688383342052157
11332,11.332,0.01267787873733908
11333,11.333,0.012667381193274686
11334,11.334,0.012656890706985061
11335,11.335,0.012646407275592932
11336,11.336,0.012635930896218903
11337,11.337,0.012625461565982873
11338,11.338000000000001,0.012614999282004715
11339,11.339,0.012604544041405158
11340,11.34,0.01259409584129756
11341,11.341000000000001,0.01258365467880147
11342,11.342,0.012573220551031793
11343,11.343,0.012562793455099463
11344,11.344,0.01255237338812256
11345,11.345,0.012541960347210687
11346,11.346,0.012531554329475994
11347,11.347,0.012521155332028898
11348,11.348,0.012510763351976454
11349,11.349,0.012500378386430004
11350,11.35,0.012490000432495072
11351,11.351,0.012479629487279811
11352,11.352,0.0124692655478892
11353,11.353,0.012458908611423647
11354,11.354000000000001,0.012448558674991457
11355,11.355,0.012438215735693123
11356,11.356,0.012427879790630949
11357,11.357000000000001,0.0124175508369025
11358,11.358,0.012407228871610308
11359,11.359,0.012396913891851906
11360,11.36,0.012386605894724926
11361,11.361,0.012376304877327084
11362,11.362,0.012366010836750978
11363,11.363,0.01235572377009305
11364,11.364,0.012345443674449357
11365,11.365,0.012335170546907815
11366,11.366,0.012324904384565035
11367,11.367,0.012314645184510219
11368,11.368,0.012304392943832091
11369,11.369,0.012294147659620811
11370,11.370000000000001,0.012283909328964835
11371,11.371,0.01227367794895102
11372,11.372,0.01226345351666501
11373,11.373000000000001,0.012253236029194387
11374,11.374,0.012243025483623075
