,X,Y,Z
213,2.002,38.0,0.11764467904996127
214,2.44,38.0,0.17205330531451551
215,2.878,38.0,0.20653063667726101
216,3.316,38.0,0.20793314334865598
217,3.754,38.0,0.18666424065695814
218,4.192,38.0,0.14557363274924057
219,4.63,38.0,0.10023814345415401
220,0.25,40.0,-0.010222346255406137
221,0.688,40.0,-0.010813585604429268
222,1.126,40.0,0.018172253061551163
223,1.564,40.0,0.07218412568206704
224,2.002,40.0,0.12372361962985616
225,2.44,40.0,0.1659631188524699
226,2.878,40.0,0.18317954357699437
227,3.316,40.0,0.17984297231352475
228,3.754,40.0,0.15910838716273193
229,4.192,40.0,0.1272117741864249
230,4.63,40.0,0.09677898852995184
231,0.25,42.0,-0.04670660947973735
232,0.688,42.0,-0.05592458567364057
233,1.126,42.0,-0.03250344225724709
234,1.564,42.0,0.03305083604785377
235,2.002,42.0,0.11607023350968278
236,2.44,42.0,0.18568769547519307
237,2.878,42.0,0.22483977704234276
238,3.316,42.0,0.22602766763996596
239,3.754,42.0,0.19583075163358116
240,4.192,42.0,0.14518425008266395
241,4.63,42.0,0.09567294177068261
242,0.25,44.0,0.014503149337794036
243,0.688,44.0,0.0018640151074910097
244,1.126,44.0,0.008829927856546477
245,1.564,44.0,0.04943798493890912
246,2.002,44.0,0.09619592626085391
247,2.44,44.0,0.1272143996322967
248,2.878,44.0,0.1451710053568322
249,3.316,44.0,0.16044332475979928
250,3.754,44.0,0.1542930497127468
251,4.192,44.0,0.13550939497424178
252,4.63,44.0,0.10702172679666459
253,0.25,46.0,0.012580312694549036
254,0.688,46.0,-0.004425183156691396
255,1.126,46.0,0.01342634128245617
256,1.564,46.0,0.06795519480096363
257,2.002,46.0,0.12440297686470655
258,2.44,46.0,0.1744988962042674
259,2.878,46.0,0.1925776449339631
260,3.316,46.0,0.17520794626006764
261,3.754,46.0,0.14598891250958818
262,4.192,46.0,0.10848014523303504
263,4.63,46.0,0.08991594982363894
264,0.25,48.0,-0.024753154434688864
265,0.688,48.0,-0.02102855468645835
266,1.126,48.0,0.01828146871723624
267,1.564,48.0,0.07943158816611187
268,2.002,48.0,0.15622276358643436
269,2.44,48.0,0.212969690471111
270,2.878,48.0,0.25127131838133376
271,3.316,48.0,0.2515792796689176
272,3.754,48.0,0.21329538490775338
273,4.192,48.0,0.17142239261265094
274,4.63,48.0,0.12845666348882226
275,0.25,50.0,0.021805824950179818
276,0.688,50.0,0.011424702541424697
277,1.126,50.0,0.03013524466649007
278,1.564,50.0,0.08261432048323768
279,2.002,50.0,0.1414160192981741
280,2.44,50.0,0.1828155002143579
281,2.878,50.0,0.19250067985621278
282,3.316,50.0,0.17618968571344473
283,3.754,50.0,0.14528072654326288
284,4.192,50.0,0.10909006005562497
285,4.63,50.0,0.07958731057215951
286,0.25,52.0,-0.015760564675735507
287,0.688,52.0,-0.022149452329984682
288,1.126,52.0,0.0045584987406413905
289,1.564,52.0,0.07270040993857903
290,2.002,52.0,0.14556913875062907
291,2.44,52.0,0.19513135542002152
292,2.878,52.0,0.2167283669604095
293,3.316,52.0,0.20512570819507311
294,3.754,52.0,0.17707269808792217
295,4.192,52.0,0.13776767814482255
296,4.63,52.0,0.10224904024684559
297,0.25,54.0,-0.02474011981614726
298,0.688,54.0,-0.03525372383112025
299,1.126,54.0,-0.0031759466418740667
300,1.564,54.0,0.07264546506533123
301,2.002,54.0,0.14124863352447586
302,2.44,54.0,0.18496689996728174
303,2.878,54.0,0.20131233374934498
304,3.316,54.0,0.19324078771602476
305,3.754,54.0,0.17114855232705836
306,4.192,54.0,0.13215783208820042
307,4.63,54.0,0.08429020908962691
308,0.25,56.0,-0.01767515466744898
309,0.688,56.0,-0.040522017952289505
310,1.126,56.0,-0.03326574512390315
311,1.564,56.0,0.005900794808464041
312,2.002,56.0,0.0674039043255931
313,2.44,56.0,0.1216476659997406
314,2.878,56.0,0.15702504569538528
315,3.316,56.0,0.16823915995978608
316,3.754,56.0,0.14326025950326648
317,4.192,56.0,0.10439394280293135
318,4.63,56.0,0.06562764885430025
319,0.25,58.0,-0.028486766836483674
320,0.688,58.0,-0.036622503060820544
321,1.126,58.0,-0.01213593462044169
322,1.564,58.0,0.04095882083485879
323,2.002,58.0,0.10254502548383564
324,2.44,58.0,0.15884244808001596
325,2.878,58.0,0.1884758451846324
326,3.316,58.0,0.17975625085543437
327,3.754,58.0,0.15148183179147015
328,4.192,58.0,0.12032731077300463
329,4.63,58.0,0.10567241126522245
330,0.25,60.0,-0.03487628471240391
331,0.688,60.0,-0.03710116671403261
332,1.126,60.0,-0.0004409335212176166
333,1.564,60.0,0.08427385330249898
334,2.002,60.0,0.17576725826065362
335,2.44,60.0,0.24416900997734386
336,2.878,60.0,0.273086376652971
337,3.316,60.0,0.25898803219807054
338,3.754,60.0,0.20920783020671324
339,4.192,60.0,0.14877139315561033
340,4.63,60.0,0.10053581653936476
341,0.25,62.0,-0.05675848608884153
342,0.688,62.0,-0.06758972134880509
343,1.126,62.0,-0.03409417317277507
344,1.564,62.0,0.031468182883595944
345,2.002,62.0,0.10603904158875813
346,2.44,62.0,0.1747104522076725
347,2.878,62.0,0.21338384818420253
348,3.316,62.0,0.20524230276192584
349,3.754,62.0,0.16934612462959403
350,4.192,62.0,0.12856240065787947
351,4.63,62.0,0.08326340092008155
352,0.25,64.0,0.027412255255094786
353,0.688,64.0,0.010451087174417516
354,1.126,64.0,0.02062864473824078
355,1.564,64.0,0.07104948333266595
356,2.002,64.0,0.13605841780575492
357,2.44,64.0,0.17876989776847774
358,2.878,64.0,0.20566211284977487
359,3.316,64.0,0.20655886291599299
360,3.754,64.0,0.17516141463437873
361,4.192,64.0,0.1375921629768984
362,4.63,64.0,0.10537850064209245
363,0.25,66.0,-0.024744209028715956
364,0.688,66.0,-0.0436763207710376
365,1.126,66.0,-0.009168999819088374
366,1.564,66.0,0.07010542369298682
367,2.002,66.0,0.1427289992920925
368,2.44,66.0,0.1826799717520819
369,2.878,66.0,0.19007147102398217
370,3.316,66.0,0.17951108873647487
371,3.754,66.0,0.154497210416635
372,4.192,66.0,0.12088985234434264
373,4.63,66.0,0.08808219243999776
374,0.25,68.0,-0.00926591090542132
375,0.688,68.0,-0.012788919076153751
376,1.126,68.0,0.008917518529530499
377,1.564,68.0,0.049906404248287774
378,2.002,68.0,0.1042284900840311
379,2.44,68.0,0.15528016144189657
380,2.878,68.0,0.18765987979917834
381,3.316,68.0,0.19101978934676397
382,3.754,68.0,0.17483695587976117
383,4.192,68.0,0.13995939604760116
384,4.63,68.0,0.11260289046865582
385,0.25,70.0,-0.03095455013380859
386,0.688,70.0,-0.05680286876678022
387,1.126,70.0,-0.03287592118870308
388,1.564,70.0,0.04652653855636783
389,2.002,70.0,0.13697646045643155
390,2.44,70.0,0.21259647588373318
391,2.878,70.0,0.2445956825385927
392,3.316,70.0,0.22680835372043337
393,3.754,70.0,0.18561209503013687
394,4.192,70.0,0.14205660841591977
395,4.63,70.0,0.10615061493141013
396,0.25,72.0,-0.05041834319178769
397,0.688,72.0,-0.029718734322018298
398,1.126,72.0,0.02183516450907035
399,1.564,72.0,0.1126662361973163
400,2.002,72.0,0.19436742336908705
401,2.44,72.0,0.237853704787439
402,2.878,72.0,0.24681773243867305
403,3.316,72.0,0.22653218123401136
404,3.754,72.0,0.18428915263945758
405,4.192,72.0,0.1382010050430464
406,4.63,72.0,0.09818625075169043
407,0.25,74.0,-0.02331474063336739
408,0.688,74.0,-0.02335504059023962
409,1.126,74.0,0.004085546623498144
410,1.564,74.0,0.05918846783675354
411,2.002,74.0,0.12210636155841714
412,2.44,74.0,0.1802239832259124
413,2.878,74.0,0.22096287100413878
414,3.316,74.0,0.2311341550860544
415,3.754,74.0,0.2156328255143376
416,4.192,74.0,0.17970391426895638
417,4.63,74.0,0.13940616029851435
418,0.25,76.0,0.01908004485242592
419,0.688,76.0,0.005730885446072283
420,1.126,76.0,0.01642202435579953
421,1.564,76.0,0.046391244660639666
422,2.002,76.0,0.08937474383667579
423,2.44,76.0,0.13610229079044633
424,2.878,76.0,0.16805001028991268
425,3.316,76.0,0.18196632552199338
426,3.754,76.0,0.16901829321730458
427,4.192,76.0,0.13939224095344127
428,4.63,76.0,0.10665205229031531
429,0.25,78.0,-0.02327561541300463
430,0.688,78.0,-0.02713652117213939
431,1.126,78.0,0.008932656662425266
432,1.564,78.0,0.08551935266730673
433,2.002,78.0,0.17120491662405612
434,2.44,78.0,0.22771871591214493
435,2.878,78.0,0.24318344114804008
436,3.316,78.0,0.22042885097209203
437,3.754,78.0,0.17307274823898183
438,4.192,78.0,0.12442332625829082
439,4.63,78.0,0.0838871765749004
440,0.25,80.0,-0.02575880063783903
441,0.688,80.0,-0.05070369027973355
442,1.126,80.0,-0.0321961541476115
443,1.564,80.0,0.03568874204205143
444,2.002,80.0,0.12474652782517767
445,2.44,80.0,0.20159818776099253
446,2.878,80.0,0.24543174729632772
447,3.316,80.0,0.24332146329893503
448,3.754,80.0,0.21082727956781863
449,4.192,80.0,0.16633821368227025
450,4.63,80.0,0.12381541178218702
451,0.25,82.0,-0.017065413088932075
452,0.688,82.0,-0.026375344610917662
453,1.126,82.0,0.002765988738704139
454,1.564,82.0,0.056842559509531564
455,2.002,82.0,0.1133925119715193
456,2.44,82.0,0.16546813470951835
457,2.878,82.0,0.19677740393653448
458,3.316,82.0,0.19901006472268917
459,3.754,82.0,0.1738175440593519
460,4.192,82.0,0.1383619276488923
461,4.63,82.0,0.11306173059890265
462,0.25,84.0,-0.03506033185143865
463,0.688,84.0,-0.044283186821594246
464,1.126,84.0,-0.005786867333189307
465,1.564,84.0,0.06807831140106965
466,2.002,84.0,0.13118425822651464
467,2.44,84.0,0.16213140556602929
468,2.878,84.0,0.17290635483125655
469,3.316,84.0,0.1674312627517284
470,3.754,84.0,0.14733625613936302
471,4.192,84.0,0.12257324506888265
472,4.63,84.0,0.09612762836333419
473,0.25,86.0,-0.05011991340200629
474,0.688,86.0,-0.03160718482040481
475,1.126,86.0,0.012299374689348084
476,1.564,86.0,0.08990844222300065
477,2.002,86.0,0.16852699129905918
478,2.44,86.0,0.2304136433138288
479,2.878,86.0,0.25201702484629906
480,3.316,86.0,0.2290866546585475
481,3.754,86.0,0.17944133168950976
482,4.192,86.0,0.1337472872292369
483,4.63,86.0,0.09230399056354724
484,0.25,88.0,-0.03408088260591573
485,0.688,88.0,-0.03067216098773422
486,1.126,88.0,0.01166665097315419
487,1.564,88.0,0.08943993541689971
488,2.002,88.0,0.17738154096233408
489,2.44,88.0,0.2333172039430195
490,2.878,88.0,0.24613577858589292
491,3.316,88.0,0.2278963980563912
492,3.754,88.0,0.1877405913250529
493,4.192,88.0,0.13453545045876497
494,4.63,88.0,0.0938528857330089
495,0.25,90.0,-0.01711633785577505
496,0.688,90.0,-0.03707364628695271
497,1.126,90.0,-0.028050397958527196
498,1.564,90.0,0.01737341621458042
499,2.002,90.0,0.08077939898957977
500,2.44,90.0,0.14655483837709402
501,2.878,90.0,0.20436773749537157
502,3.316,90.0,0.22232601499465118
503,3.754,90.0,0.20367521315862885
504,4.192,90.0,0.15424692590141748
505,4.63,90.0,0.11057290423229693
506,0.25,92.0,0.0067653033828590295
507,0.688,92.0,0.005679522563007631
508,1.126,92.0,0.03746569699924466
509,1.564,92.0,0.09787474477328303
510,2.002,92.0,0.16323613035241932
511,2.44,92.0,0.21951398529005517
512,2.878,92.0,0.24927618792384898
513,3.316,92.0,0.2538652516743979
514,3.754,92.0,0.2405560931262146
515,4.192,92.0,0.2106025321794017
516,4.63,92.0,0.17150983859753596
517,0.25,94.0,-0.026470063442478986
518,0.688,94.0,-0.04258398395615038
519,1.126,94.0,-0.02379591561012851
520,1.564,94.0,0.0326831917199365
521,2.002,94.0,0.10585488775171778
522,2.44,94.0,0.17243040563414763
523,2.878,94.0,0.2174088359843799
524,3.316,94.0,0.21994922527006774
525,3.754,94.0,0.1832882932343966
526,4.192,94.0,0.12990679029472202
527,4.63,94.0,0.07942257592526275
528,0.25,96.0,-0.03411242902457894
529,0.688,96.0,-0.031271469222061976
530,1.126,96.0,0.0015119773388117107
531,1.564,96.0,0.06745981171465079
532,2.002,96.0,0.1329458041704174
533,2.44,96.0,0.17675808090427098
534,2.878,96.0,0.18884169651883145
535,3.316,96.0,0.17517842551233667
536,3.754,96.0,0.13918782767281954
537,4.192,96.0,0.11734819140793847
538,4.63,96.0,0.09997980126259491
539,0.25,98.0,0.00630822035569045
540,0.688,98.0,0.006197909973132881
541,1.126,98.0,0.03751470363297911
542,1.564,98.0,0.10311111111201592
543,2.002,98.0,0.16480642156301478
544,2.44,98.0,0.21173576445051517
545,2.878,98.0,0.22766980652865126
546,3.316,98.0,0.21704519972338981
547,3.754,98.0,0.1885146775085651
548,4.192,98.0,0.13868265543958347
549,4.63,98.0,0.09938668986789742
